id,label,timeset,indegree,outdegree,degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,authority,hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
discrimARTs,,,1,0,1,0.0,0.0,0.0,0.0,6.687148E-5,0.0,60,1.1112373469240052E-4,0,7161,0.0,0.004767205895914075
Runuran,,,0,2,2,1.0,1.0,1.0,0.0,0.0,1.7447835E-5,14,1.0551808546768973E-4,0,7164,0.0,0.0
riskSimul,,,1,0,1,0.0,0.0,0.0,0.0,5.018472E-7,0.0,14,1.50363279265376E-4,0,7163,0.0,0.004767205895914075
ruv,,,0,1,1,1.0,1.0,1.0,0.0,0.0,5.8992166E-4,45,1.0551808546768973E-4,0,7165,0.0,0.0
rvgtest,,,0,1,1,1.0,1.0,1.0,0.0,0.0,1.74334E-5,14,1.0551808546768973E-4,0,7166,0.0,0.0
Rwave,,,0,1,1,2.0,0.5384615384615384,0.5714285714285714,0.0,0.0,5.554194E-7,35,1.0551808546768973E-4,0,7167,0.0,0.0
rworldxtra,,,1,1,2,1.0,1.0,1.0,0.0,0.0016067171,9.711143E-5,35,1.0598153305300805E-4,0,5485,0.5,0.009996071668722482
s20x,,,0,2,2,1.0,1.0,1.0,0.0,0.0,1.3588725E-4,36,1.0551808546768973E-4,0,7169,0.0,0.0
dafs,,,1,0,1,0.0,0.0,0.0,0.0,3.908487E-6,0.0,36,1.50363279265376E-4,0,7168,0.0,0.004767205895914075
RRTCS,,,2,0,2,0.0,0.0,0.0,0.0,5.7464484E-5,0.0,36,1.6349024418053999E-4,0,6003,0.0,0.019992143337444965
samplingVarEst,,,0,2,2,1.0,1.0,1.0,0.0,0.0,1.6542034E-6,36,1.0551808546768973E-4,0,7171,0.0,0.0
samplingEstimates,,,1,0,1,0.0,0.0,0.0,0.0,4.757939E-8,0.0,36,1.50363279265376E-4,0,7170,0.0,0.004767205895914075
sandwich,,,1,34,35,5.0,0.40336134453781514,0.4653935185185179,230.2,6.5378443E-4,0.010802559,42,1.0636628199176288E-4,0,5429,0.021008403971791267,0.009996071668722482
glogis,,,2,0,2,0.0,0.0,0.0,0.0,9.644954E-4,0.0,42,1.0902543951211136E-4,0,5404,0.5,0.022818683458244685
strucchange,,,2,6,8,4.0,0.4421052631578947,0.5059523809523809,8.666666666666666,9.644954E-4,0.0011335541,42,1.0902543951211136E-4,0,5428,0.1607142835855484,0.022818683458244685
inference,,,1,0,1,0.0,0.0,0.0,0.0,3.1071095E-4,0.0,42,1.0817724298803821E-4,0,5419,0.0,0.012822611789522188
sas7bdat,,,0,1,1,1.0,1.0,1.0,0.0,0.0,3.714114E-5,36,1.0551808546768973E-4,0,7172,0.0,0.0
SAScii,,,0,1,1,1.0,1.0,1.0,0.0,0.0,9.8680415E-5,35,1.0551808546768973E-4,0,7173,0.0,0.0
scatterplot3d,,,0,25,25,3.0,0.5679012345679012,0.6304347826086957,0.0,0.0,0.0065867133,9,1.0551808546768973E-4,0,7176,0.0016666667070239782,0.0
PharmPow,,,1,0,1,0.0,0.0,0.0,0.0,1.894518E-4,0.0,9,1.0910570097150463E-4,0,7175,0.0,0.004767205895914075
GPCSIV,,,2,0,2,0.0,0.0,0.0,0.0,2.4405091E-4,0.0,14,1.2737432908297276E-4,0,2503,0.0,0.04516232731199356
ISDA.R,,,1,0,1,0.0,0.0,0.0,0.0,1.894518E-4,0.0,9,1.0910570097150463E-4,0,7174,0.0,0.004767205895914075
sciplot,,,0,1,1,1.0,1.0,1.0,0.0,0.0,2.5083442E-4,17,1.0551808546768973E-4,0,7177,0.0,0.0
SCMA,,,0,2,2,1.0,1.0,1.0,0.0,0.0,4.2722622E-4,25,1.0551808546768973E-4,0,7178,0.0,0.0
scrime,,,0,1,1,1.0,1.0,1.0,0.0,0.0,1.8910549E-6,41,1.0551808546768973E-4,0,7179,0.0,0.0
SCRT,,,0,2,2,1.0,1.0,1.0,0.0,0.0,4.2722622E-4,25,1.0551808546768973E-4,0,7180,0.0,0.0
SCVA,,,0,1,1,1.0,1.0,1.0,0.0,0.0,4.6790988E-6,25,1.0551808546768973E-4,0,7181,0.0,0.0
PatternClass,,,1,0,1,0.0,0.0,0.0,0.0,2.2707134E-5,0.0,35,1.1573597497058295E-4,0,6858,0.0,0.016653118204046097
raincpc,,,1,0,1,0.0,0.0,0.0,0.0,2.2707134E-5,0.0,35,1.1573597497058295E-4,0,6857,0.0,0.016653118204046097
seewave,,,1,3,4,1.0,1.0,1.0,3.0,6.442639E-6,2.2380722E-4,55,1.29530380569009E-4,0,6122,0.1666666716337204,0.012822611789522188
musicNMR,,,1,0,1,0.0,0.0,0.0,0.0,6.437305E-6,0.0,55,1.4221837443317595E-4,0,6121,0.0,0.013826578083246393
segmented,,,0,3,3,2.0,0.6363636363636364,0.7142857142857143,0.0,0.0,0.0013984394,36,1.0551808546768973E-4,0,7182,0.0,0.0
Segmentor3IsBack,,,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,62,1.0551808546768973E-4,45,7184,0.0,0.0
AR1seg,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,62,1.952084730630623E-4,45,7183,0.0,0.004767205895914075
Sejong,,,0,1,1,2.0,0.6666666666666666,0.75,0.0,0.0,5.6873323E-5,25,1.0551808546768973E-4,0,7185,0.0,0.0
selectr,,,2,2,4,2.0,0.5833333333333334,0.6428571428571429,1.9999999999999998,0.002413459,7.409283E-4,25,1.066922647530697E-4,0,6044,0.1666666716337204,0.019992143337444965
semdiag,,,1,0,1,0.0,0.0,0.0,0.0,1.030775E-4,0.0,36,1.221575605786953E-4,0,28,0.0,0.04089947615866394
separationplot,,,0,2,2,1.0,1.0,1.0,0.0,0.0,0.0011638902,17,1.0551808546768973E-4,0,7186,0.0,0.0
mlgt,,,1,0,1,0.0,0.0,0.0,0.0,6.8000496E-5,0.0,1,1.1313346395392883E-4,0,575,0.0,0.009996071668722482
sivipm,,,1,0,1,0.0,0.0,0.0,0.0,6.8000496E-5,0.0,1,1.1313346395392883E-4,0,573,0.0,0.009996071668722482
CNOGpro,,,1,0,1,0.0,0.0,0.0,0.0,6.8000496E-5,0.0,1,1.1313346395392883E-4,0,572,0.0,0.009996071668722482
signalHsmm,,,2,0,2,0.0,0.0,0.0,0.0,7.2235917E-4,0.0,1,1.1464914799334481E-4,0,567,0.0,0.05701841821589484
seqRFLP,,,0,1,1,1.0,1.0,1.0,0.0,0.0,5.5557535E-5,1,1.0551808546768973E-4,0,7187,0.0,0.0
corrgram,,,1,0,1,0.0,0.0,0.0,0.0,9.588059E-6,0.0,10,1.5374878084123154E-4,0,1866,0.0,0.10693343662474719
setRNG,,,0,7,7,3.0,0.5131578947368421,0.5683760683760682,0.0,0.0,1.7243897E-4,45,1.0551808546768973E-4,0,7188,0.1190476194024086,0.0
sets,,,0,8,8,2.0,0.9,0.9444444444444444,0.0,0.0,0.0014136593,17,1.0551808546768973E-4,0,7190,0.0357142873108387,0.0
pks,,,1,0,1,0.0,0.0,0.0,0.0,4.066069E-5,0.0,17,1.167293839171113E-4,0,7189,0.0,0.004767205895914075
sfa,,,0,1,1,1.0,1.0,1.0,0.0,0.0,4.0748357E-5,25,1.0551808546768973E-4,0,7191,0.0,0.0
sfsmisc,,,0,21,21,5.0,0.5061728395061729,0.5939024390243903,0.0,0.0,0.006882563,35,1.0551808546768973E-4,0,7193,0.01904761977493763,0.0
ICEbox,,,1,0,1,0.0,0.0,0.0,0.0,1.9796124E-4,0.0,35,1.0978905630556461E-4,0,7192,0.0,0.004767205895914075
sgeostat,,,0,6,6,2.0,0.65,0.7307692307692307,0.0,0.0,0.002062687,35,1.0551808546768973E-4,0,7194,0.03333333507180214,0.0
shape,,,0,22,22,3.0,0.6515151515151515,0.7480620155038761,0.0,0.0,0.0028395967,1,1.0551808546768973E-4,0,7197,0.006493506487458944,0.0
pathdiagram,,,1,0,1,0.0,0.0,0.0,0.0,8.167453E-5,0.0,1,1.095949212674794E-4,0,7196,0.0,0.004767205895914075
symbols,,,1,0,1,0.0,0.0,0.0,0.0,8.167453E-5,0.0,1,1.095949212674794E-4,0,7195,0.0,0.004767205895914075
spnet,,,2,0,2,0.0,0.0,0.0,0.0,0.0016883917,0.0,1,1.100583688527977E-4,0,5475,0.0,0.014763277564636561
shinyAce,,,1,4,5,1.0,1.0,1.0,0.0,6.5435865E-4,5.719716E-4,25,1.0703376950710572E-4,0,4316,0.20000000298023224,0.0470223465471724
shinythemes,,,1,1,2,2.0,0.6666666666666666,0.75,0.0,6.5435865E-4,6.181707E-4,25,1.0703376950710572E-4,0,4315,0.5,0.0470223465471724
shinyTree,,,1,0,1,0.0,0.0,0.0,0.0,6.5435865E-4,0.0,25,1.0703376950710572E-4,0,4314,0.0,0.0470223465471724
showtextdb,,,1,1,2,1.0,1.0,1.0,0.0,0.0,0.0,63,1.354148813328139E-4,46,7199,0.5,0.004767205895914075
showtext,,,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,63,2.505175825206347E-4,46,7198,0.5,0.014763277564636561
biosignalEMG,,,1,0,1,0.0,0.0,0.0,0.0,4.3550997E-5,0.0,55,1.1299900726825449E-4,0,6125,0.0,0.009996071668722482
tuneR,,,1,4,5,2.0,0.8333333333333334,0.9,9.0,4.3550997E-5,2.2399268E-4,55,1.1299900726825449E-4,0,6124,0.10000000149011612,0.009996071668722482
Rivivc,,,1,0,1,0.0,0.0,0.0,0.0,4.3550997E-5,0.0,55,1.1299900726825449E-4,0,6120,0.0,0.009996071668722482
simex,,,0,2,2,1.0,1.0,1.0,0.0,0.0,0.0010959976,45,1.0551808546768973E-4,0,7200,0.0,0.0
SKAT,,,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,64,1.0551808546768973E-4,47,7202,0.0,0.0
MetaSKAT,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,64,1.952084730630623E-4,47,7201,0.0,0.004767205895914075
skewt,,,0,1,1,1.0,1.0,1.0,0.0,0.0,1.4474089E-5,65,1.0551808546768973E-4,0,7203,0.0,0.0
slam,,,0,23,23,4.0,0.5260115606936416,0.6016483516483516,0.0,0.0,0.0019306527,65,1.0551808546768973E-4,0,7208,0.015810277312994003,0.0
Rcplex,,,1,0,1,0.0,0.0,0.0,0.0,5.553082E-5,0.0,65,1.0941766753705375E-4,0,7207,0.0,0.004767205895914075
lpmodeler,,,1,0,1,0.0,0.0,0.0,0.0,5.553082E-5,0.0,65,1.0941766753705375E-4,0,7206,0.0,0.004767205895914075
textcat,,,2,1,3,1.0,1.0,1.0,2.0,6.0650782E-5,8.0804464E-5,25,1.318402644358969E-4,0,7205,0.0,0.00953441179182815
maptpx,,,1,0,1,0.0,0.0,0.0,0.0,5.553082E-5,0.0,65,1.0941766753705375E-4,0,7204,0.0,0.004767205895914075
SLC,,,0,1,1,1.0,1.0,1.0,0.0,0.0,3.97163E-6,42,1.0551808546768973E-4,0,7209,0.0,0.0
sm,,,0,12,12,3.0,0.6097560975609756,0.72,0.0,0.0,0.0044136425,1,1.0551808546768973E-4,0,7213,0.0,0.0
fpca,,,1,0,1,0.0,0.0,0.0,0.0,1.2694836E-4,0.0,1,1.1299228443397078E-4,0,7212,0.0,0.004767205895914075
vioplot,,,1,1,2,1.0,1.0,1.0,1.0,1.2694836E-4,0.0,1,1.1299228443397078E-4,0,7211,0.0,0.004767205895914075
smcure,,,1,1,2,1.0,1.0,1.0,0.0,0.0015541638,4.473899E-5,41,1.058924272167497E-4,0,5746,0.5,0.012822611789522188
NPHMC,,,2,0,2,0.0,0.0,0.0,0.0,0.0015554505,0.0,41,1.9590100576291934E-4,0,5736,0.5,0.026649189872768604
smoothie,,,0,1,1,1.0,1.0,1.0,0.0,0.0,8.9354005E-5,10,1.0551808546768973E-4,0,7214,0.0,0.0
smoothSurv,,,1,1,2,2.0,0.6666666666666666,0.75,0.0,0.0015541638,1.02039274E-4,41,1.058924272167497E-4,0,5723,0.5,0.012822611789522188
SMVar,,,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,66,1.0551808546768973E-4,48,7216,0.0,0.0
metaMA,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,66,1.952084730630623E-4,48,7215,0.0,0.004767205895914075
bssn,,,1,0,1,0.0,0.0,0.0,0.0,6.182778E-5,0.0,45,1.1569695648595957E-4,0,6403,0.0,0.015224937441530894
NetCluster,,,1,0,1,0.0,0.0,0.0,0.0,1.6480575E-4,0.0,23,1.105929583785164E-4,0,6541,0.0,0.009996071668722482
Rambo,,,1,0,1,0.0,0.0,0.0,0.0,1.6480575E-4,0.0,23,1.105929583785164E-4,0,6540,0.0,0.009996071668722482
egonet,,,1,0,1,0.0,0.0,0.0,0.0,1.6480575E-4,0.0,23,1.105929583785164E-4,0,6539,0.0,0.009996071668722482
snow,,,0,7,7,3.0,0.52,0.5726495726495727,0.0,0.0,7.9216494E-4,45,1.0551808546768973E-4,0,7220,0.0,0.0
snowfall,,,1,24,25,2.0,0.9,0.9444444444444444,27.0,2.2784818E-5,0.0053245006,57,1.1833099798131438E-4,0,7219,0.0016666667070239782,0.004767205895914075
SnowballC,,,0,5,5,2.0,0.6470588235294118,0.7272727272727273,0.0,0.0,5.325011E-4,60,1.0551808546768973E-4,0,7221,0.05000000074505806,0.0
widals,,,1,0,1,0.0,0.0,0.0,0.0,1.5314714E-4,0.0,57,1.0970897626498112E-4,0,7218,0.0,0.009996071668722482
GlobalDeviance,,,1,0,1,0.0,0.0,0.0,0.0,1.5314714E-4,0.0,57,1.0970897626498112E-4,0,7217,0.0,0.009996071668722482
SoDA,,,0,2,2,1.0,1.0,1.0,0.0,0.0,6.342831E-4,25,1.0551808546768973E-4,0,7222,0.0,0.0
som,,,0,5,5,2.0,0.8571428571428571,0.9166666666666666,0.0,0.0,0.0014552418,9,1.0551808546768973E-4,0,7223,0.0,0.0
someMTP,,,0,1,1,2.0,0.6666666666666666,0.75,0.0,0.0,1.2762571E-4,65,1.0551808546768973E-4,0,7224,0.0,0.0
csrplus,,,1,0,1,0.0,0.0,0.0,0.0,0.0016067171,0.0,35,1.0598153305300805E-4,0,5514,0.0,0.009996071668722482
diseasemapping,,,1,0,1,0.0,0.0,0.0,0.0,0.0016067171,0.0,35,1.0598153305300805E-4,0,5513,0.0,0.009996071668722482
seg,,,2,0,2,0.0,0.0,0.0,0.0,0.0017257852,0.0,35,1.1007627480833342E-4,0,5477,0.5,0.022818683458244674
spgrass6,,,2,1,3,1.0,1.0,1.0,1.0,0.0025146995,9.67771E-5,35,1.0654562354102927E-4,0,5480,0.1666666716337204,0.014763277564636561
spgwr,,,1,1,2,1.0,1.0,1.0,0.0,0.0016067171,2.2909707E-4,35,1.0598153305300805E-4,0,5479,0.5,0.009996071668722482
splancs,,,1,22,23,2.0,0.6571428571428571,0.7391304347826086,30.61904761904762,0.0016067171,0.0041396674,35,1.0598153305300805E-4,0,5478,0.013833992183208466,0.009996071668722482
vec2dtransf,,,1,0,1,0.0,0.0,0.0,0.0,0.0016067171,0.0,35,1.0598153305300805E-4,0,5470,0.0,0.009996071668722482
vegclust,,,2,0,2,0.0,0.0,0.0,0.0,0.0020155855,0.0,1,1.0790914761992456E-4,0,2855,0.0,0.04856861925772643
wkb,,,1,0,1,0.0,0.0,0.0,0.0,0.0016067171,0.0,35,1.0598153305300805E-4,0,5469,0.0,0.009996071668722482
SPA3G,,,0,1,1,1.0,1.0,1.0,0.0,0.0,9.3967316E-4,29,1.0551808546768973E-4,0,7225,0.0,0.0
spaa,,,0,1,1,1.0,1.0,1.0,0.0,0.0,5.5557535E-5,1,1.0551808546768973E-4,0,7226,0.0,0.0
spam,,,0,17,17,4.0,0.49158249158249157,0.5342465753424654,0.0,0.0,0.006099611,35,1.0551808546768973E-4,0,7227,0.011029412038624287,0.0
latticeDensity,,,4,0,4,0.0,0.0,0.0,0.0,8.21902E-4,0.0,35,1.2559473801641282E-4,0,215,0.0,0.14729224770417715
SparseGrid,,,0,1,1,2.0,0.6,0.6666666666666666,0.0,0.0,4.773701E-5,42,1.0551808546768973E-4,0,7228,0.0,0.0
SparseM,,,0,18,18,5.0,0.3236822568671121,0.36559633027522964,0.0,0.0,0.0036438534,11,1.0551808546768973E-4,0,7230,0.016339870169758797,0.0
pawacc,,,1,0,1,0.0,0.0,0.0,0.0,1.04807135E-4,0.0,11,1.1050088477854375E-4,0,7229,0.0,0.004767205895914075
spatialCovariance,,,0,1,1,2.0,0.6666666666666666,0.75,0.0,0.0,5.5333552E-5,35,1.0551808546768973E-4,0,7231,0.0,0.0
SpatialNP,,,0,1,1,2.0,0.6666666666666666,0.75,0.0,0.0,1.2113503E-5,54,1.0551808546768973E-4,0,7232,0.0,0.0
ExceedanceTools,,,2,0,2,0.0,0.0,0.0,0.0,1.2325542E-4,0.0,57,1.951018023987459E-4,0,74,0.0,0.041361642301700294
siplab,,,1,0,1,0.0,0.0,0.0,0.0,2.3475326E-4,0.0,35,1.1090337828658262E-4,0,231,0.0,0.059912225149028595
ppmlasso,,,1,0,1,0.0,0.0,0.0,0.0,2.3475326E-4,0.0,35,1.1090337828658262E-4,0,228,0.0,0.059912225149028595
replicatedpp2w,,,1,0,1,0.0,0.0,0.0,0.0,2.3475326E-4,0.0,35,1.1090337828658262E-4,0,224,0.0,0.059912225149028595
spatialsegregation,,,1,0,1,0.0,0.0,0.0,0.0,2.3475326E-4,0.0,35,1.1090337828658262E-4,0,218,0.0,0.059912225149028595
GriegSmith,,,1,0,1,0.0,0.0,0.0,0.0,2.3475326E-4,0.0,35,1.1090337828658262E-4,0,214,0.0,0.059912225149028595
dixon,,,2,0,2,0.0,0.0,0.0,0.0,3.5382135E-4,0.0,35,1.1499812004190799E-4,0,200,0.0,0.07273483693855078
SGCS,,,1,0,1,0.0,0.0,0.0,0.0,2.3475326E-4,0.0,35,1.1090337828658262E-4,0,192,0.0,0.059912225149028595
spc,,,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,67,1.0551808546768973E-4,49,7234,0.0,0.0
edcc,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,67,1.952084730630623E-4,49,7233,0.0,0.004767205895914075
SpecsVerification,,,0,1,1,1.0,1.0,1.0,0.0,0.0,2.4485975E-4,35,1.0551808546768973E-4,0,7235,0.0,0.0
RCALI,,,1,0,1,0.0,0.0,0.0,0.0,1.1906809E-4,0.0,35,1.096128272230151E-4,0,5476,0.0,0.012822611789522188
splus2R,,,0,4,4,3.0,0.5652173913043478,0.641025641025641,0.0,0.0,0.001711255,10,1.0551808546768973E-4,0,7236,0.4166666567325592,0.0
splusTimeDate,,,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,68,1.0551808546768973E-4,50,7238,0.0,0.0
splusTimeSeries,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,68,1.952084730630623E-4,50,7237,0.0,0.004767205895914075
SPSL,,,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,69,1.0551808546768973E-4,51,7240,0.0,0.0
SECP,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,69,1.952084730630623E-4,51,7239,0.0,0.004767205895914075
phalen,,,1,0,1,0.0,0.0,0.0,0.0,5.4599113E-5,0.0,14,1.2378671357915786E-4,0,2502,0.0,0.04039512141607945
SQUAREM,,,0,1,1,1.0,1.0,1.0,0.0,0.0,1.14377235E-5,45,1.0551808546768973E-4,0,7241,0.0,0.0
squash,,,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,70,1.0551808546768973E-4,52,7243,0.0,0.0
sequenza,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,70,1.952084730630623E-4,52,7242,0.0,0.004767205895914075
sROC,,,0,1,1,3.0,0.4166666666666667,0.5,0.0,0.0,0.0011980783,9,1.0551808546768973E-4,0,7244,0.0,0.0
ssanv,,,0,3,3,1.0,1.0,1.0,0.0,0.0,5.8266373E-6,45,1.0551808546768973E-4,0,7245,0.5,0.0
ssize.fdr,,,0,1,1,1.0,1.0,1.0,0.0,0.0,5.6510576E-4,36,1.0551808546768973E-4,0,7246,0.0,0.0
stabledist,,,0,5,5,3.0,0.4652777777777778,0.5000000000000001,0.0,0.0,0.002008856,65,1.0551808546768973E-4,0,7247,0.05000000074505806,0.0
stabs,,,0,2,2,3.0,0.5185185185185185,0.5595238095238095,0.0,0.0,3.750938E-4,10,1.0551808546768973E-4,0,7248,0.5,0.0
stargazer,,,0,2,2,1.0,1.0,1.0,0.0,0.0,0.00109783,17,1.0551808546768973E-4,0,7249,0.0,0.0
startupmsg,,,0,5,5,3.0,0.5348837209302325,0.5942028985507247,0.0,0.0,0.0017261511,45,1.0551808546768973E-4,0,7251,0.30000001192092896,0.0
SweaveListingUtils,,,1,2,3,3.0,0.4888888888888889,0.5227272727272728,0.0,4.9648803E-5,0.0011463359,45,1.2345616298676425E-4,0,7250,0.5,0.004767205895914075
statmod,,,0,35,35,2.0,0.7692307692307693,0.85,0.0,0.0,0.011226101,45,1.0551808546768973E-4,0,7258,0.0016806722851470113,0.0
MVR,,,1,0,1,0.0,0.0,0.0,0.0,3.228932E-4,0.0,45,1.0808066797041467E-4,0,7257,0.0,0.004767205895914075
mixcat,,,1,0,1,0.0,0.0,0.0,0.0,3.228932E-4,0.0,45,1.0808066797041467E-4,0,7256,0.0,0.004767205895914075
GHQp,,,1,0,1,0.0,0.0,0.0,0.0,3.228932E-4,0.0,45,1.0808066797041467E-4,0,7255,0.0,0.004767205895914075
npmlreg,,,1,0,1,0.0,0.0,0.0,0.0,3.228932E-4,0.0,45,1.0808066797041467E-4,0,7254,0.0,0.004767205895914075
hoa,,,2,0,2,0.0,0.0,0.0,0.0,0.0018770569,0.0,45,1.0845500971947463E-4,0,5698,0.0,0.01758981768543627
PCS,,,1,0,1,0.0,0.0,0.0,0.0,3.228932E-4,0.0,45,1.0808066797041467E-4,0,7253,0.0,0.004767205895914075
diffIRT,,,1,0,1,0.0,0.0,0.0,0.0,3.228932E-4,0.0,45,1.0808066797041467E-4,0,7252,0.0,0.004767205895914075
nlreg,,,2,0,2,0.0,0.0,0.0,0.0,0.0018770569,0.0,45,1.0845500971947463E-4,0,5722,0.0,0.01758981768543627
statnet.common,,,0,12,12,3.0,0.6222222222222222,0.7083333333333333,0.0,0.0,0.0030122548,23,1.0551808546768973E-4,0,7259,0.12121212482452393,0.0
steepness,,,0,1,1,1.0,1.0,1.0,0.0,0.0,3.97163E-6,42,1.0551808546768973E-4,0,7260,0.0,0.0
stoichcalc,,,0,1,1,1.0,1.0,1.0,0.0,0.0,9.8495175E-6,1,1.0551808546768973E-4,0,7261,0.0,0.0
stringdist,,,0,5,5,2.0,0.6666666666666666,0.75,0.0,0.0,0.0022018817,36,1.0551808546768973E-4,0,7262,0.0,0.0
stringi,,,0,11,11,7.0,0.27199191102123355,0.2915859001593203,0.0,0.0,0.0033541059,25,1.0551808546768973E-4,0,7263,0.027272727340459824,0.0
commentr,,,1,0,1,0.0,0.0,0.0,0.0,0.0015054765,0.0,25,1.0612817426504849E-4,0,6066,0.0,0.015224937441530894
docopt,,,1,0,1,0.0,0.0,0.0,0.0,0.0015054765,0.0,25,1.0612817426504849E-4,0,6065,0.0,0.015224937441530894
LindenmayeR,,,1,0,1,0.0,0.0,0.0,0.0,0.0015054765,0.0,25,1.0612817426504849E-4,0,6063,0.0,0.015224937441530894
nlWaldTest,,,1,0,1,0.0,0.0,0.0,0.0,0.0015054765,0.0,25,1.0612817426504849E-4,0,6061,0.0,0.015224937441530894
patchSynctex,,,1,0,1,0.0,0.0,0.0,0.0,0.0015054765,0.0,25,1.0612817426504849E-4,0,6060,0.0,0.015224937441530894
PepPrep,,,1,0,1,0.0,0.0,0.0,0.0,0.0015054765,0.0,25,1.0612817426504849E-4,0,6059,0.0,0.015224937441530894
recoder,,,1,0,1,0.0,0.0,0.0,0.0,0.0015054765,0.0,25,1.0612817426504849E-4,0,6056,0.0,0.015224937441530894
rprintf,,,1,0,1,0.0,0.0,0.0,0.0,0.0015054765,0.0,25,1.0612817426504849E-4,0,6045,0.0,0.015224937441530894
ssh.utils,,,1,0,1,0.0,0.0,0.0,0.0,0.0015054765,0.0,25,1.0612817426504849E-4,0,6043,0.0,0.015224937441530894
x12,,,1,1,2,1.0,1.0,1.0,0.0,0.0015054765,1.9561849E-4,25,1.0612817426504849E-4,0,6041,0.5,0.015224937441530894
subplex,,,0,8,8,3.0,0.5230769230769231,0.5931372549019607,0.0,0.0,0.0018173328,1,1.0551808546768973E-4,0,7264,0.0,0.0
subsemble,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,42,1.9232811248983046E-4,0,1834,0.0,0.025003857804795585
tmle,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,42,1.9232811248983046E-4,0,1833,0.0,0.025003857804795585
superpc,,,1,1,2,1.0,1.0,1.0,0.0,0.0015541638,2.7226526E-4,41,1.058924272167497E-4,0,5706,0.5,0.012822611789522188
SuppDists,,,0,8,8,2.0,0.7857142857142857,0.8636363636363636,0.0,0.0,0.0029779272,10,1.0551808546768973E-4,0,7266,0.0,0.0
BLR,,,1,0,1,0.0,0.0,0.0,0.0,8.5653286E-5,0.0,10,1.167293839171113E-4,0,7265,0.0,0.004767205895914075
survAUC,,,1,3,4,1.0,1.0,1.0,0.0,0.0015541638,8.266843E-4,41,1.058924272167497E-4,0,5729,0.25,0.012822611789522188
survC1,,,1,3,4,1.0,1.0,1.0,0.0,0.0015541638,8.125249E-4,41,1.058924272167497E-4,0,5765,0.25,0.012822611789522188
survIDINRI,,,2,0,2,0.0,0.0,0.0,0.0,0.0015775341,0.0,41,1.3589528673213958E-4,0,5707,0.5,0.026649189872768604
ssfit,,,1,0,1,0.0,0.0,0.0,0.0,2.0197911E-4,0.0,36,1.0943375780381039E-4,0,5463,0.0,0.0180514775623306
svyPVpack,,,1,0,1,0.0,0.0,0.0,0.0,2.0197911E-4,0.0,36,1.0943375780381039E-4,0,5462,0.0,0.0180514775623306
survRM2,,,1,1,2,1.0,1.0,1.0,0.0,0.0015541638,4.473899E-5,41,1.058924272167497E-4,0,5766,0.5,0.012822611789522188
SSRMST,,,2,0,2,0.0,0.0,0.0,0.0,0.0015554505,0.0,41,1.9590100576291934E-4,0,5762,0.5,0.026649189872768597
AIM,,,1,0,1,0.0,0.0,0.0,0.0,0.0015541638,0.0,41,1.058924272167497E-4,0,5761,0.0,0.012822611789522188
BGPhazard,,,1,0,1,0.0,0.0,0.0,0.0,0.0015541638,0.0,41,1.058924272167497E-4,0,5759,0.0,0.012822611789522188
dynpred,,,1,0,1,0.0,0.0,0.0,0.0,0.0015541638,0.0,41,1.058924272167497E-4,0,5758,0.0,0.012822611789522188
ELYP,,,1,0,1,0.0,0.0,0.0,0.0,0.0015541638,0.0,41,1.058924272167497E-4,0,5756,0.0,0.012822611789522188
QoLR,,,2,0,2,0.0,0.0,0.0,0.0,0.0022079481,0.0,11,1.0674062374082285E-4,0,5431,0.0,0.022818683458244685
TransModel,,,1,0,1,0.0,0.0,0.0,0.0,0.0015541638,0.0,41,1.058924272167497E-4,0,5753,0.0,0.012822611789522188
BayesMixSurv,,,1,0,1,0.0,0.0,0.0,0.0,0.0015541638,0.0,41,1.058924272167497E-4,0,5752,0.0,0.012822611789522188
crrSC,,,1,0,1,0.0,0.0,0.0,0.0,0.0015541638,0.0,41,1.058924272167497E-4,0,5751,0.0,0.012822611789522188
kin.cohort,,,1,0,1,0.0,0.0,0.0,0.0,0.0015541638,0.0,41,1.058924272167497E-4,0,5749,0.0,0.012822611789522188
seqDesign,,,2,0,2,0.0,0.0,0.0,0.0,0.002371293,0.0,17,1.0715567211245917E-4,0,5747,0.0,0.01758981768543627
